state_name,county_name,total_population,total_area, percent_urban,percent_rural,full_name
Virginia,Scott,23177,1387017232,"17,88","82,12","Scott, Virginia"
Virginia,Shenandoah,41993,1317722983,"33,42","66,58","Shenandoah, Virginia"
Virginia,Smyth,32208,1167897823,"24,71","75,29","Smyth, Virginia"
Virginia,Southampton,18570,1551777074,"2,04","97,96","Southampton, Virginia"
Virginia,Spotsylvania,122397,1039870690,"67,67","32,33","Spotsylvania, Virginia"
Virginia,Stafford,128961,696591933,"80,25","19,75","Stafford, Virginia"
Virginia,Surry,7058,722475771,0,100,"Surry, Virginia"
Virginia,Sussex,12087,1269664203,0,100,"Sussex, Virginia"
Virginia,Tazewell,45078,1343805085,"48,11","51,89","Tazewell, Virginia"
Virginia,Warren,37575,552872306,"49,59","50,41","Warren, Virginia"
Virginia,Washington,54876,1452917904,"28,32","71,68","Washington, Virginia"
Virginia,Westmoreland,17454,594077407,"21,16","78,84","Westmoreland, Virginia"
Virginia,Wise,41452,1044253435,"43,33","56,67","Wise, Virginia"
Virginia,Wythe,29235,1196118581,"24,67","75,33","Wythe, Virginia"
Virginia,York,65464,271379438,"93,9","6,1","York, Virginia"
Virginia,Alexandria,139966,38919733,100,0,"Alexandria, Virginia"
Virginia,Bedford,6222,17814175,"97,94","2,06","Bedford, Virginia"
Virginia,Bristol,17835,33703512,"99,96","0,04","Bristol, Virginia"
Virginia,Buena Vista,6650,17362236,"96,11","3,89","Buena Vista, Virginia"
Virginia,Charlottesville,43475,26517362,100,0,"Charlottesville, Virginia"
Virginia,Chesapeake,222209,882669156,"92,37","7,63","Chesapeake, Virginia"
Virginia,Colonial Heights,17411,19476234,100,0,"Colonial Heights, Virginia"
Virginia,Covington,5961,14163340,100,0,"Covington, Virginia"
Virginia,Danville,43055,111198695,"95,48","4,52","Danville, Virginia"
Virginia,Emporia,5927,17854907,"93,69","6,31","Emporia, Virginia"
Virginia,Fairfax,22565,16159465,100,0,"Fairfax, Virginia"
Virginia,Falls Church,12332,5176813,100,0,"Falls Church, Virginia"
Virginia,Franklin,8582,21252884,"96,75","3,25","Franklin, Virginia"
Virginia,Fredericksburg,24286,27039905,"98,83","1,17","Fredericksburg, Virginia"
Virginia,Galax,7042,21340428,"86,28","13,72","Galax, Virginia"
Virginia,Hampton,137436,133160054,"99,75","0,25","Hampton, Virginia"
Virginia,Harrisonburg,48914,45112613,100,0,"Harrisonburg, Virginia"
Virginia,Hopewell,22591,26620504,100,0,"Hopewell, Virginia"
Virginia,Lexington,7042,6466940,100,0,"Lexington, Virginia"
Virginia,Lynchburg,75568,127239697,"97,31","2,69","Lynchburg, Virginia"
Virginia,Manassas,37821,25590863,100,0,"Manassas, Virginia"
Virginia,Manassas Park,14273,6562394,100,0,"Manassas Park, Virginia"
Virginia,Martinsville,13821,28376620,100,0,"Martinsville, Virginia"
Virginia,Newport News,180719,177967764,"99,97","0,03","Newport News, Virginia"
Virginia,Norfolk,242803,140171293,100,0,"Norfolk, Virginia"
Virginia,Norton,3958,19375334,"97,42","2,58","Norton, Virginia"
Virginia,Petersburg,32420,59393052,"97,89","2,11","Petersburg, Virginia"
Virginia,Poquoson,12150,39669842,"93,5","6,5","Poquoson, Virginia"
Virginia,Portsmouth,95535,87159966,100,0,"Portsmouth, Virginia"
Virginia,Radford,16408,25567146,"97,07","2,93","Radford, Virginia"
Virginia,Richmond,204214,154894705,100,0,"Richmond, Virginia"
Virginia,Roanoke,97032,110234185,"99,99","0,01","Roanoke, Virginia"
Virginia,Salem,24802,37390584,100,0,"Salem, Virginia"
Virginia,Staunton,23746,51735515,"96,31","3,69","Staunton, Virginia"
Virginia,Suffolk,84585,1036429624,"78,37","21,63","Suffolk, Virginia"
Virginia,Virginia Beach,437994,644948896,"98,47","1,53","Virginia Beach, Virginia"
Virginia,Waynesboro,21006,38950817,"97,47","2,53","Waynesboro, Virginia"
Virginia,Williamsburg,14068,23366983,100,0,"Williamsburg, Virginia"
Virginia,Winchester,26203,23912611,100,0,"Winchester, Virginia"
Washington,Adams,18728,4985668796,"59,84","40,16","Adams, Washington"
Washington,Asotin,21623,1647784012,"93,35","6,65","Asotin, Washington"
Washington,Benton,175177,4403961281,"89,43","10,57","Benton, Washington"
Washington,Chelan,72453,7564124657,"72,78","27,22","Chelan, Washington"
Washington,Clallam,71404,4502251295,"64,55","35,45","Clallam, Washington"
Washington,Clark,425363,1629112686,"86,23","13,77","Clark, Washington"
Washington,Columbia,4078,2249738808,"65,74","34,26","Columbia, Washington"
Washington,Cowlitz,102410,2952910628,"71,35","28,65","Cowlitz, Washington"
Washington,Douglas,38431,4711872269,"73,4","26,6","Douglas, Washington"
Washington,Ferry,7551,5706154501,0,100,"Ferry, Washington"
Washington,Franklin,78163,3217208258,"86,67","13,33","Franklin, Washington"
Washington,Garfield,2266,1840669150,0,100,"Garfield, Washington"
Washington,Grant,89120,6939907170,"61,25","38,75","Grant, Washington"
Washington,Grays Harbor,72797,4926225833,"59,89","40,11","Grays Harbor, Washington"
Washington,Island,78506,539879663,"53,1","46,9","Island, Washington"
Washington,Jefferson,29872,4671561779,"42,53","57,47","Jefferson, Washington"
Washington,King,1931249,5479291809,"96,79","3,21","King, Washington"
Washington,Kitsap,251133,1022893152,"83,26","16,74","Kitsap, Washington"
Washington,Kittitas,40915,5949903934,"59,94","40,06","Kittitas, Washington"
Washington,Klickitat,20318,4846679228,"39,79","60,21","Klickitat, Washington"
Washington,Lewis,75455,6223229463,"39,35","60,65","Lewis, Washington"
Washington,Lincoln,10570,5984151955,0,100,"Lincoln, Washington"
Washington,Mason,60699,2484878730,"36,3","63,7","Mason, Washington"
Washington,Okanogan,41120,13643999206,"20,01","79,99","Okanogan, Washington"
Washington,Pacific,20920,2415572451,"35,23","64,77","Pacific, Washington"
Washington,Pend Oreille,13001,3625955333,"16,89","83,11","Pend Oreille, Washington"
Washington,Pierce,795225,4324005310,"93,41","6,59","Pierce, Washington"
Washington,San Juan,15769,450437066,0,100,"San Juan, Washington"
Washington,Skagit,116901,4483794950,"70,98","29,02","Skagit, Washington"
Washington,Skamania,11066,4288183445,0,100,"Skamania, Washington"
Washington,Snohomish,713335,5406013264,"89,18","10,82","Snohomish, Washington"
Washington,Spokane,471221,4568198649,"86,33","13,67","Spokane, Washington"
Washington,Stevens,43531,6417380728,"20,79","79,21","Stevens, Washington"
Washington,Thurston,252264,1869871525,"79,01","20,99","Thurston, Washington"
Washington,Wahkiakum,3978,682138841,0,100,"Wahkiakum, Washington"
Washington,Walla Walla,58781,3289618915,"82,88","17,12","Walla Walla, Washington"
Washington,Whatcom,201140,5456733620,"74,13","25,87","Whatcom, Washington"
Washington,Whitman,44776,5592015929,"72,47","27,53","Whitman, Washington"
Washington,Yakima,243231,11125023321,"76,48","23,52","Yakima, Washington"
West Virginia,Barbour,16589,883338809,"16,28","83,72","Barbour, West Virginia"
West Virginia,Berkeley,104169,831754462,"68,37","31,63","Berkeley, West Virginia"
West Virginia,Boone,24629,1298991045,"18,59","81,41","Boone, West Virginia"
West Virginia,Braxton,14523,1322996847,0,100,"Braxton, West Virginia"
West Virginia,Brooke,24069,231038789,"57,87","42,13","Brooke, West Virginia"
West Virginia,Cabell,96319,727832268,"78,44","21,56","Cabell, West Virginia"
West Virginia,Calhoun,7627,723252287,0,100,"Calhoun, West Virginia"
West Virginia,Clay,9386,885522451,0,100,"Clay, West Virginia"
West Virginia,Doddridge,8202,828070906,0,100,"Doddridge, West Virginia"
West Virginia,Fayette,46039,1713406009,"42,13","57,87","Fayette, West Virginia"
West Virginia,Gilmer,8693,876717515,"39,28","60,72","Gilmer, West Virginia"
West Virginia,Grant,11937,1236391168,"21,32","78,68","Grant, West Virginia"
West Virginia,Greenbrier,35480,2640671499,"30,26","69,74","Greenbrier, West Virginia"
West Virginia,Hampshire,23964,1658236572,0,100,"Hampshire, West Virginia"
West Virginia,Hancock,30676,213957204,"69,69","30,31","Hancock, West Virginia"
West Virginia,Hardy,14025,1508182025,"19,48","80,52","Hardy, West Virginia"
West Virginia,Harrison,69099,1077454759,"62,95","37,05","Harrison, West Virginia"
West Virginia,Jackson,29211,1202654983,"28,56","71,44","Jackson, West Virginia"
West Virginia,Jefferson,53498,542951079,"51,63","48,37","Jefferson, West Virginia"
West Virginia,Kanawha,193063,2335100448,"74,81","25,19","Kanawha, West Virginia"
West Virginia,Lewis,16372,996874721,"31,01","68,99","Lewis, West Virginia"
West Virginia,Lincoln,21720,1131924510,0,100,"Lincoln, West Virginia"
West Virginia,Logan,36743,1175173524,"29,25","70,75","Logan, West Virginia"
West Virginia,McDowell,22113,1381643483,"14,01","85,99","McDowell, West Virginia"
West Virginia,Marion,56418,799620921,"58,52","41,48","Marion, West Virginia"
West Virginia,Marshall,33107,791062651,"51,01","48,99","Marshall, West Virginia"
West Virginia,Mason,27324,1115632960,"34,99","65,01","Mason, West Virginia"
West Virginia,Mercer,62264,1085187156,"59,27","40,73","Mercer, West Virginia"
West Virginia,Mineral,28212,849075073,"35,41","64,59","Mineral, West Virginia"
West Virginia,Mingo,26839,1095846454,"10,26","89,74","Mingo, West Virginia"
West Virginia,Monongalia,96189,932556578,"73,14","26,86","Monongalia, West Virginia"
West Virginia,Monroe,13502,1224422242,"11,48","88,52","Monroe, West Virginia"
West Virginia,Morgan,17541,593295447,0,100,"Morgan, West Virginia"
West Virginia,Nicholas,26233,1675266140,"12,84","87,16","Nicholas, West Virginia"
West Virginia,Ohio,44443,274072974,"76,91","23,09","Ohio, West Virginia"
West Virginia,Pendleton,7695,1802759588,0,100,"Pendleton, West Virginia"
West Virginia,Pleasants,7605,336966345,"45,54","54,46","Pleasants, West Virginia"
West Virginia,Pocahontas,8719,2435323587,0,100,"Pocahontas, West Virginia"
West Virginia,Preston,33520,1680396095,"9,55","90,45","Preston, West Virginia"
West Virginia,Putnam,55486,895279233,"64,22","35,78","Putnam, West Virginia"
West Virginia,Raleigh,78859,1567850996,"60,74","39,26","Raleigh, West Virginia"
West Virginia,Randolph,29405,2692760964,"37,62","62,38","Randolph, West Virginia"
West Virginia,Ritchie,10449,1170650137,0,100,"Ritchie, West Virginia"
West Virginia,Roane,14926,1252421705,"20,01","79,99","Roane, West Virginia"
West Virginia,Summers,13927,933586742,"27,87","72,13","Summers, West Virginia"
West Virginia,Taylor,16895,447474960,"40,3","59,7","Taylor, West Virginia"
West Virginia,Tucker,7141,1085004058,0,100,"Tucker, West Virginia"
West Virginia,Tyler,9208,663797222,"8,95","91,05","Tyler, West Virginia"
West Virginia,Upshur,24254,918506909,36,64,"Upshur, West Virginia"
West Virginia,Wayne,42481,1310486007,"34,81","65,19","Wayne, West Virginia"
West Virginia,Webster,9154,1433476012,0,100,"Webster, West Virginia"
West Virginia,Wetzel,16583,927378346,"46,14","53,86","Wetzel, West Virginia"
West Virginia,Wirt,5717,602195193,0,100,"Wirt, West Virginia"
West Virginia,Wood,86956,948607826,"73,23","26,77","Wood, West Virginia"
West Virginia,Wyoming,23796,1293577717,"11,12","88,88","Wyoming, West Virginia"
Wisconsin,Adams,20875,1672214172,0,100,"Adams, Wisconsin"
Wisconsin,Ashland,16157,2706628242,"45,14","54,86","Ashland, Wisconsin"
Wisconsin,Barron,45870,2234411472,"34,07","65,93","Barron, Wisconsin"
Wisconsin,Bayfield,15014,3827647135,0,100,"Bayfield, Wisconsin"
Wisconsin,Brown,248007,1371938244,"85,51","14,49","Brown, Wisconsin"
Wisconsin,Buffalo,13587,1739526593,0,100,"Buffalo, Wisconsin"
Wisconsin,Burnett,15457,2128575375,0,100,"Burnett, Wisconsin"
Wisconsin,Calumet,48971,824227417,"72,47","27,53","Calumet, Wisconsin"
Wisconsin,Chippewa,62415,2611672690,"53,86","46,14","Chippewa, Wisconsin"
Wisconsin,Clark,34690,3133407354,"8,27","91,73","Clark, Wisconsin"
Wisconsin,Columbia,56833,1982711486,"39,33","60,67","Columbia, Wisconsin"
Wisconsin,Crawford,16644,1478001974,"37,58","62,42","Crawford, Wisconsin"
Wisconsin,Dane,488073,3100835926,"87,67","12,33","Dane, Wisconsin"
Wisconsin,Dodge,88759,2267857853,"51,36","48,64","Dodge, Wisconsin"
Wisconsin,Door,27785,1248316135,"31,01","68,99","Door, Wisconsin"
Wisconsin,Douglas,44159,3377697851,"61,24","38,76","Douglas, Wisconsin"
Wisconsin,Dunn,43857,2201762202,"40,69","59,31","Dunn, Wisconsin"
Wisconsin,Eau Claire,98736,1652369085,77,23,"Eau Claire, Wisconsin"
Wisconsin,Florence,4423,1264419915,0,100,"Florence, Wisconsin"
Wisconsin,Fond du Lac,101633,1863633125,"64,87","35,13","Fond du Lac, Wisconsin"
Wisconsin,Forest,9304,2626421270,0,100,"Forest, Wisconsin"
Wisconsin,Grant,51208,2970324643,"35,51","64,49","Grant, Wisconsin"
Wisconsin,Green,36842,1512440867,"39,78","60,22","Green, Wisconsin"
Wisconsin,Green Lake,19051,905037501,"25,67","74,33","Green Lake, Wisconsin"
Wisconsin,Iowa,23687,1975072643,"20,08","79,92","Iowa, Wisconsin"
Wisconsin,Iron,5916,1963660997,"32,2","67,8","Iron, Wisconsin"
Wisconsin,Jackson,20449,2558182292,"27,76","72,24","Jackson, Wisconsin"
Wisconsin,Jefferson,83686,1441259924,"65,95","34,05","Jefferson, Wisconsin"
Wisconsin,Juneau,26664,1986327042,"16,51","83,49","Juneau, Wisconsin"
Wisconsin,Kenosha,166426,704452046,"89,28","10,72","Kenosha, Wisconsin"
Wisconsin,Kewaunee,20574,887118289,"27,67","72,33","Kewaunee, Wisconsin"
Wisconsin,La Crosse,114638,1169862598,"83,17","16,83","La Crosse, Wisconsin"
Wisconsin,Lafayette,16836,1640985371,0,100,"Lafayette, Wisconsin"
Wisconsin,Langlade,19977,2254946857,"40,84","59,16","Langlade, Wisconsin"
Wisconsin,Lincoln,28743,2276530049,"45,95","54,05","Lincoln, Wisconsin"
Wisconsin,Manitowoc,81442,1525716187,"61,14","38,86","Manitowoc, Wisconsin"
Wisconsin,Marathon,134063,4001488029,"57,01","42,99","Marathon, Wisconsin"
Wisconsin,Marinette,41749,3624293202,"38,17","61,83","Marinette, Wisconsin"
Wisconsin,Marquette,15404,1180003730,0,100,"Marquette, Wisconsin"
Wisconsin,Menominee,4232,926201079,0,100,"Menominee, Wisconsin"
Wisconsin,Milwaukee,947735,625228895,"99,81","0,19","Milwaukee, Wisconsin"
Wisconsin,Monroe,44673,2332998070,"42,33","57,67","Monroe, Wisconsin"
Wisconsin,Oconto,37660,2584775696,"18,66","81,34","Oconto, Wisconsin"
Wisconsin,Oneida,35998,2882578692,"25,03","74,97","Oneida, Wisconsin"
Wisconsin,Outagamie,176695,1651177709,"75,26","24,74","Outagamie, Wisconsin"
Wisconsin,Ozaukee,86395,603666538,"75,11","24,89","Ozaukee, Wisconsin"
Wisconsin,Pepin,7469,600833973,0,100,"Pepin, Wisconsin"
Wisconsin,Pierce,41019,1485999482,"46,35","53,65","Pierce, Wisconsin"
Wisconsin,Polk,44205,2367150768,"14,53","85,47","Polk, Wisconsin"
Wisconsin,Portage,70019,2073747839,"63,97","36,03","Portage, Wisconsin"
Wisconsin,Price,14159,3248817969,0,100,"Price, Wisconsin"
Wisconsin,Racine,195408,861173331,"87,72","12,28","Racine, Wisconsin"
Wisconsin,Richland,18021,1518123695,"27,86","72,14","Richland, Wisconsin"
Wisconsin,Rock,160331,1859980029,"79,58","20,42","Rock, Wisconsin"
Wisconsin,Rusk,14755,2366174321,"23,38","76,62","Rusk, Wisconsin"
Wisconsin,St. Croix,84345,1870824361,"46,83","53,17","St. Croix, Wisconsin"
Wisconsin,Sauk,61976,2152025932,"53,85","46,15","Sauk, Wisconsin"
Wisconsin,Sawyer,16557,3256403571,"15,8","84,2","Sawyer, Wisconsin"
Wisconsin,Shawano,41949,2313007314,"25,61","74,39","Shawano, Wisconsin"
Wisconsin,Sheboygan,115507,1324171349,"71,72","28,28","Sheboygan, Wisconsin"
Wisconsin,Taylor,20689,2524917815,"19,56","80,44","Taylor, Wisconsin"
Wisconsin,Trempealeau,28816,1898370021,"10,39","89,61","Trempealeau, Wisconsin"
Wisconsin,Vernon,29773,2050180266,"14,31","85,69","Vernon, Wisconsin"
Wisconsin,Vilas,21430,2218594892,0,100,"Vilas, Wisconsin"
Wisconsin,Walworth,102228,1437771449,"65,8","34,2","Walworth, Wisconsin"
Wisconsin,Washburn,15911,2064513144,"16,8","83,2","Washburn, Wisconsin"
Wisconsin,Washington,131887,1115515204,"69,22","30,78","Washington, Wisconsin"
Wisconsin,Waukesha,389891,1423388982,"90,14","9,86","Waukesha, Wisconsin"
Wisconsin,Waupaca,52410,1936566893,"35,06","64,94","Waupaca, Wisconsin"
Wisconsin,Waushara,24496,1621729475,"10,5","89,5","Waushara, Wisconsin"
Wisconsin,Winnebago,166994,1125316243,"86,57","13,43","Winnebago, Wisconsin"
Wisconsin,Wood,74749,2054162108,"63,32","36,68","Wood, Wisconsin"
Wyoming,Albany,36299,11069193896,"88,06","11,94","Albany, Wyoming"
Wyoming,Big Horn,11668,8125043730,0,100,"Big Horn, Wyoming"
Wyoming,Campbell,46133,12438959289,"70,93","29,07","Campbell, Wyoming"
Wyoming,Carbon,15885,20454631972,"58,37","41,63","Carbon, Wyoming"
Wyoming,Converse,13833,11020096419,"44,64","55,36","Converse, Wyoming"
Wyoming,Crook,7083,7392881785,0,100,"Crook, Wyoming"
Wyoming,Fremont,40123,23785968227,"48,58","51,42","Fremont, Wyoming"
Wyoming,Goshen,13249,5763735931,54,46,"Goshen, Wyoming"
Wyoming,Hot Springs,4812,5190573003,"68,52","31,48","Hot Springs, Wyoming"
Wyoming,Johnson,8569,10759206119,"50,97","49,03","Johnson, Wyoming"
Wyoming,Laramie,91738,6956479515,"80,22","19,78","Laramie, Wyoming"
Wyoming,Lincoln,18106,10557126438,"17,27","82,73","Lincoln, Wyoming"
Wyoming,Natrona,75450,13831446772,"85,55","14,45","Natrona, Wyoming"
Wyoming,Niobrara,2484,6801404307,0,100,"Niobrara, Wyoming"
Wyoming,Park,28205,17979897617,"55,76","44,24","Park, Wyoming"
Wyoming,Platte,8667,5398073678,"41,35","58,65","Platte, Wyoming"
Wyoming,Sheridan,29116,6537112725,"64,52","35,48","Sheridan, Wyoming"
Wyoming,Sublette,10247,12656072085,0,100,"Sublette, Wyoming"
Wyoming,Sweetwater,43806,27004896786,"89,08","10,92","Sweetwater, Wyoming"
Wyoming,Teton,21294,10347983791,"53,57","46,43","Teton, Wyoming"
Wyoming,Uinta,21118,5390449560,"56,9","43,1","Uinta, Wyoming"
Wyoming,Washakie,8533,5797814617,"64,05","35,95","Washakie, Wyoming"
Wyoming,Weston,7208,6211020805,"45,46","54,54","Weston, Wyoming"
Puerto Rico,Adjuntas,19483,172725651,"56,46","43,54","Adjuntas, Puerto Rico"
Puerto Rico,Aguada,41959,79904246,100,0,"Aguada, Puerto Rico"
Puerto Rico,Aguadilla,60949,94608641,"99,93","0,07","Aguadilla, Puerto Rico"
Puerto Rico,Aguas Buenas,28659,77919468,"89,46","10,54","Aguas Buenas, Puerto Rico"
Puerto Rico,Aibonito,25900,81094455,"87,99","12,01","Aibonito, Puerto Rico"
Puerto Rico,Añasco,29261,101747783,"87,41","12,59","Añasco, Puerto Rico"
Puerto Rico,Arecibo,96440,326200544,"90,63","9,37","Arecibo, Puerto Rico"
Puerto Rico,Arroyo,19575,38869445,"95,78","4,22","Arroyo, Puerto Rico"
Puerto Rico,Barceloneta,24816,48414485,"97,95","2,05","Barceloneta, Puerto Rico"
Puerto Rico,Barranquitas,30318,88714061,"96,81","3,19","Barranquitas, Puerto Rico"
Puerto Rico,Bayamón,208116,114798567,"99,99","0,01","Bayamón, Puerto Rico"
Puerto Rico,Cabo Rojo,50917,182266838,"95,47","4,53","Cabo Rojo, Puerto Rico"
Puerto Rico,Caguas,142893,151766410,"99,1","0,9","Caguas, Puerto Rico"
Puerto Rico,Camuy,35159,120058334,"86,51","13,49","Camuy, Puerto Rico"
Puerto Rico,Canóvanas,47648,85120182,"97,72","2,28","Canóvanas, Puerto Rico"
Puerto Rico,Carolina,176762,117379800,"99,84","0,16","Carolina, Puerto Rico"
Puerto Rico,Cataño,28140,12547338,"99,99","0,01","Cataño, Puerto Rico"
Puerto Rico,Cayey,48119,134509167,"90,84","9,16","Cayey, Puerto Rico"
Puerto Rico,Ceiba,13631,75201055,"88,19","11,81","Ceiba, Puerto Rico"
Puerto Rico,Ciales,18782,172309970,"61,55","38,45","Ciales, Puerto Rico"
Puerto Rico,Cidra,43480,93294621,"96,11","3,89","Cidra, Puerto Rico"
Puerto Rico,Coamo,40512,202050921,"81,13","18,87","Coamo, Puerto Rico"
Puerto Rico,Comerío,20778,73557131,"87,44","12,56","Comerío, Puerto Rico"
Puerto Rico,Corozal,37142,110263030,"93,62","6,38","Corozal, Puerto Rico"
Puerto Rico,Culebra,1818,30105707,0,100,"Culebra, Puerto Rico"
Puerto Rico,Dorado,38165,59799289,"99,98","0,02","Dorado, Puerto Rico"
Puerto Rico,Fajardo,36993,77347403,"97,88","2,12","Fajardo, Puerto Rico"
Puerto Rico,Florida,12680,39391492,"82,09","17,91","Florida, Puerto Rico"
Puerto Rico,Guánica,19427,95959871,"88,74","11,26","Guánica, Puerto Rico"
Puerto Rico,Guayama,45362,168327829,"90,88","9,12","Guayama, Puerto Rico"
Puerto Rico,Guayanilla,21581,109479387,"87,89","12,11","Guayanilla, Puerto Rico"
Puerto Rico,Guaynabo,97924,71428222,"99,99","0,01","Guaynabo, Puerto Rico"
Puerto Rico,Gurabo,45369,72228162,"99,64","0,36","Gurabo, Puerto Rico"
Puerto Rico,Hatillo,41953,108211415,"89,16","10,84","Hatillo, Puerto Rico"
